0.000000,1.317000,1.374000,1.486000,1.576000,1.622000,1.685000,1.855000,2.017000,2.114000,2.267000,2.316000
1.000000,1.835000,1.948000,2.155000,2.281000,2.494000,2.666000,2.904000,2.834000,3.305000,3.362000,3.575000
2.000000,1.571000,1.681000,1.846000,2.024000,2.156000,2.275000,2.510000,2.554000,2.823000,2.886000,3.231000
3.000000,1.951000,2.132000,2.200000,2.492000,2.706000,2.756000,2.976000,3.510000,3.734000,3.664000,4.053000
4.000000,1.714000,1.920000,2.013000,2.118000,2.204000,2.464000,2.665000,2.777000,3.009000,2.977000,3.352000
5.000000,1.492000,1.678000,1.735000,1.964000,2.007000,2.140000,2.420000,2.361000,2.749000,2.586000,3.083000
6.000000,2.007000,2.223000,2.466000,2.686000,2.974000,3.281000,3.379000,3.575000,4.106000,4.412000,4.347000
7.000000,1.272000,1.386000,1.441000,1.573000,1.602000,1.678000,1.843000,1.893000,2.051000,2.096000,2.111000
8.000000,1.638000,1.680000,1.868000,2.050000,2.121000,2.470000,2.455000,2.566000,2.759000,3.065000,3.087000
9.000000,1.855000,1.898000,2.057000,2.244000,2.542000,2.662000,2.970000,2.983000,3.275000,3.340000,3.702000
10.000000,2.162000,2.767000,3.224000,3.640000,4.949000,5.860000,8.055000,8.848000,9.379000,12.470000,15.732000
11.000000,4.505000,5.516000,6.662000,8.690000,10.388000,12.223000,14.134000,17.446000,20.528000,22.200000,26.511000
12.000000,2.047000,2.500000,2.904000,3.348000,3.831000,4.790000,6.768000,7.941000,9.345000,10.638000,14.588000
13.000000,3.217000,4.271000,5.082000,6.225000,7.766000,8.970000,10.722000,13.579000,14.529000,17.330000,21.641000
14.000000,2.631000,3.052000,3.936000,5.129000,6.302000,7.690000,9.246000,12.168000,13.138000,14.768000,18.174000
15.000000,3.385000,4.177000,4.991000,5.822000,7.379000,9.089000,10.261000,12.149000,13.719000,17.407000,18.878000
16.000000,3.635000,4.636000,4.991000,6.908000,8.366000,10.315000,12.181000,14.905000,17.399000,20.794000,24.447000
17.000000,3.477000,3.927000,4.837000,6.108000,7.516000,8.696000,10.803000,12.556000,15.421000,18.212000,22.272000
18.000000,3.606000,4.640000,5.981000,6.855000,8.734000,10.571000,12.623000,15.814000,18.277000,21.172000,24.143000
19.000000,2.321000,2.778000,3.518000,4.019000,5.152000,6.670000,7.513000,9.239000,10.758000,13.441000,16.300000
20.000000,3.019000,3.958000,4.580000,6.294000,7.040000,8.379000,10.355000,12.026000,16.194000,17.798000,22.311000
21.000000,2.986000,3.659000,4.603000,5.326000,6.415000,7.982000,9.648000,11.433000,12.953000,15.385000,19.427000
22.000000,2.762000,3.309000,3.779000,4.612000,5.851000,7.247000,8.921000,9.850000,11.821000,14.442000,16.909000
23.000000,1.881000,2.122000,2.502000,3.154000,3.961000,4.926000,5.483000,6.502000,7.205000,8.651000,12.071000
24.000000,3.102000,3.878000,4.788000,5.644000,6.623000,7.680000,9.882000,11.355000,13.603000,14.909000,17.867000
25.000000,2.336000,2.739000,3.313000,4.016000,4.958000,5.975000,6.953000,8.878000,10.470000,12.144000,15.432000
26.000000,2.666000,3.638000,4.369000,5.438000,7.087000,8.089000,9.547000,11.987000,14.104000,16.656000,20.372000
27.000000,2.081000,2.561000,2.908000,3.525000,3.913000,5.049000,6.248000,7.282000,7.881000,9.511000,11.785000
28.000000,2.509000,3.157000,3.724000,4.326000,5.279000,6.795000,8.294000,9.270000,10.743000,12.717000,16.092000
29.000000,2.573000,3.282000,3.789000,4.521000,5.704000,6.785000,7.973000,9.748000,11.156000,13.505000,17.372000
30.000000,1.727000,1.918000,2.167000,2.605000,2.925000,3.580000,4.727000,6.110000,6.690000,6.742000,9.377000
31.000000,1.836000,2.019000,2.507000,2.944000,3.224000,3.869000,5.086000,5.839000,5.914000,8.565000,10.083000
32.000000,4.064000,5.303000,6.348000,7.799000,9.260000,11.513000,13.692000,15.679000,20.620000,23.128000,25.992000
33.000000,2.809000,3.377000,4.016000,5.086000,6.287000,6.312000,8.746000,10.509000,11.463000,15.003000,16.820000
34.000000,1.980000,2.357000,2.946000,3.697000,4.197000,5.708000,6.683000,7.970000,9.712000,12.717000,14.493000
35.000000,2.408000,3.219000,4.049000,4.586000,5.869000,7.085000,8.304000,10.218000,12.196000,14.515000,17.926000
36.000000,2.200000,2.672000,3.090000,3.489000,4.560000,5.553000,6.919000,7.949000,9.308000,12.642000,16.161000
37.000000,2.119000,2.875000,3.301000,3.895000,5.041000,5.766000,6.920000,8.494000,10.515000,12.281000,15.015000
38.000000,2.425000,2.938000,3.780000,4.368000,5.343000,5.869000,7.282000,8.660000,10.777000,12.986000,15.986000
39.000000,2.615000,3.285000,4.013000,4.210000,5.458000,6.610000,7.651000,9.313000,10.766000,13.753000,16.564000
40.000000,2.594000,3.161000,3.761000,4.389000,5.361000,6.149000,7.273000,8.970000,10.421000,13.010000,14.120000
41.000000,1.933000,2.375000,2.646000,3.168000,3.873000,4.432000,4.697000,6.031000,6.872000,8.495000,10.072000
42.000000,1.770000,2.027000,2.373000,2.962000,3.287000,4.202000,5.113000,5.617000,6.809000,8.330000,10.619000
43.000000,1.638000,1.911000,2.171000,2.429000,3.104000,3.633000,3.758000,4.709000,6.201000,7.251000,8.906000
44.000000,2.639000,2.919000,3.488000,4.115000,4.752000,5.735000,6.756000,7.822000,8.879000,10.861000,13.096000
45.000000,2.317000,2.905000,3.347000,3.658000,4.366000,5.512000,6.157000,8.083000,8.999000,10.876000,11.954000
46.000000,2.282000,2.746000,3.017000,3.343000,4.082000,4.660000,5.788000,7.254000,8.121000,8.706000,10.773000
47.000000,1.907000,2.236000,2.336000,2.767000,3.345000,4.372000,4.411000,5.097000,5.896000,7.592000,9.375000
48.000000,1.816000,2.021000,2.297000,2.616000,3.219000,3.847000,4.642000,5.298000,6.851000,8.436000,10.793000
49.000000,1.478000,1.586000,1.902000,2.045000,2.411000,3.380000,3.869000,4.252000,4.905000,6.123000,7.830000
50.000000,1.634000,1.922000,2.018000,2.393000,2.560000,2.995000,3.152000,3.600000,4.580000,5.778000,6.905000
51.000000,1.371000,1.510000,1.684000,1.745000,1.934000,2.229000,2.716000,3.426000,3.341000,4.279000,4.612000
52.000000,2.686000,3.279000,3.835000,3.943000,4.996000,5.824000,6.299000,7.542000,8.215000,9.554000,11.757000
53.000000,1.852000,2.081000,2.253000,2.706000,3.207000,3.453000,4.199000,5.022000,5.396000,6.094000,7.129000
54.000000,1.615000,1.815000,1.877000,2.321000,2.319000,2.672000,3.364000,3.747000,3.843000,4.383000,5.138000
55.000000,1.609000,1.729000,1.921000,2.082000,2.283000,2.718000,2.991000,3.169000,4.050000,4.154000,4.943000
