0.000000,1.740000,1.980000,2.278000,2.418000,2.945000,3.172000,3.988000,4.015000,4.584000,5.761000,6.086000
1.000000,2.028000,2.434000,2.607000,2.978000,3.218000,3.796000,3.875000,4.312000,4.656000,5.622000,5.770000
2.000000,2.332000,2.651000,3.021000,3.426000,4.126000,4.818000,5.475000,6.648000,7.512000,8.830000,9.942000
3.000000,1.617000,1.741000,2.008000,2.120000,2.457000,2.612000,2.890000,3.403000,3.725000,3.953000,4.607000
4.000000,1.839000,2.006000,2.397000,2.466000,2.777000,3.093000,3.676000,3.919000,4.373000,4.733000,5.348000
5.000000,1.725000,1.818000,1.973000,2.129000,2.385000,2.717000,2.918000,3.315000,3.603000,3.812000,4.263000
6.000000,1.605000,1.776000,2.030000,2.312000,2.525000,2.891000,3.451000,3.647000,3.837000,4.665000,5.312000
7.000000,1.690000,1.813000,2.093000,2.411000,2.634000,2.825000,3.438000,3.665000,4.183000,4.534000,5.253000
8.000000,1.602000,1.769000,1.928000,2.209000,2.285000,2.539000,2.663000,2.936000,3.379000,3.434000,3.915000
9.000000,1.208000,1.306000,1.379000,1.418000,1.658000,1.747000,1.883000,2.085000,2.103000,2.425000,2.555000
10.000000,1.797000,1.847000,2.030000,2.422000,2.504000,2.857000,3.301000,3.548000,3.978000,4.161000,4.640000
11.000000,1.202000,1.232000,1.286000,1.328000,1.378000,1.449000,1.417000,1.530000,1.504000,1.580000,1.636000
12.000000,1.451000,1.599000,1.653000,1.698000,1.810000,1.843000,1.933000,2.001000,2.177000,2.118000,2.141000
13.000000,1.297000,1.431000,1.556000,1.675000,1.839000,2.050000,2.119000,2.591000,2.614000,2.672000,3.196000
14.000000,2.419000,2.829000,3.178000,3.472000,4.009000,4.278000,4.914000,5.067000,5.520000,5.900000,6.365000
15.000000,1.442000,1.513000,1.688000,1.811000,1.947000,2.129000,2.226000,2.364000,2.565000,2.618000,2.778000
16.000000,1.940000,2.171000,2.313000,2.517000,2.737000,2.956000,3.216000,3.492000,3.686000,3.780000,3.950000
17.000000,1.374000,1.499000,1.609000,1.665000,1.901000,1.949000,2.044000,2.220000,2.397000,2.484000,2.856000
18.000000,1.189000,1.317000,1.260000,1.413000,1.481000,1.554000,1.735000,2.007000,2.101000,1.938000,2.738000
19.000000,1.600000,1.742000,1.925000,2.022000,2.415000,2.541000,2.596000,3.404000,3.395000,3.923000,4.026000
20.000000,1.192000,1.279000,1.314000,1.384000,1.509000,1.616000,1.828000,1.906000,2.042000,2.092000,2.318000
21.000000,2.217000,2.633000,3.082000,3.448000,4.069000,4.333000,4.854000,6.126000,6.096000,7.731000,8.271000
22.000000,1.566000,1.812000,2.117000,2.106000,2.502000,2.723000,3.186000,3.933000,4.566000,5.014000,5.702000
23.000000,1.655000,1.811000,2.065000,2.203000,2.542000,2.792000,3.315000,3.498000,4.719000,4.526000,4.677000
24.000000,1.503000,1.681000,1.714000,2.151000,2.446000,2.608000,2.687000,3.386000,3.673000,4.208000,4.621000
25.000000,2.727000,3.420000,3.982000,4.662000,5.023000,6.095000,6.659000,8.195000,9.228000,10.476000,11.864000
26.000000,1.549000,1.642000,1.913000,2.006000,2.385000,2.941000,3.092000,3.615000,4.392000,4.165000,5.231000
27.000000,1.813000,2.283000,2.675000,3.000000,3.575000,4.046000,4.370000,5.223000,5.717000,6.373000,7.720000
28.000000,1.598000,1.753000,1.782000,2.151000,2.504000,2.867000,2.911000,3.289000,4.390000,4.746000,5.447000
29.000000,2.408000,2.692000,3.277000,3.550000,4.188000,4.670000,5.026000,6.095000,6.746000,7.103000,8.894000
30.000000,1.819000,2.018000,2.168000,2.600000,2.919000,3.253000,3.705000,4.205000,5.235000,6.015000,7.153000
31.000000,1.296000,1.362000,1.418000,1.504000,1.556000,1.681000,1.714000,1.817000,2.031000,2.020000,2.279000
32.000000,2.001000,2.131000,2.254000,2.521000,2.713000,2.917000,2.949000,3.259000,3.480000,3.742000,3.850000
33.000000,1.274000,1.306000,1.392000,1.439000,1.620000,1.673000,1.694000,1.951000,2.113000,2.162000,2.394000
34.000000,1.649000,1.755000,1.945000,2.233000,2.279000,2.492000,2.825000,2.938000,3.253000,3.639000,3.727000
35.000000,1.267000,1.335000,1.454000,1.446000,1.581000,1.663000,1.860000,1.890000,1.914000,2.099000,2.209000
36.000000,1.268000,1.332000,1.470000,1.479000,1.577000,1.636000,1.817000,1.815000,2.025000,2.163000,2.256000
37.000000,1.544000,1.694000,1.765000,1.955000,2.178000,2.250000,2.344000,2.552000,2.804000,2.839000,3.241000
38.000000,1.360000,1.575000,1.675000,1.767000,1.999000,1.889000,2.197000,2.248000,2.391000,2.578000,2.663000
39.000000,1.417000,1.534000,1.541000,1.638000,1.714000,1.901000,1.936000,2.221000,2.269000,2.472000,2.659000
40.000000,1.587000,1.667000,1.763000,1.924000,2.085000,2.166000,2.281000,2.699000,2.680000,2.887000,3.192000
41.000000,1.423000,1.499000,1.635000,1.688000,1.808000,1.933000,2.121000,2.306000,2.536000,2.621000,3.040000
42.000000,1.449000,1.619000,1.728000,1.907000,2.064000,2.203000,2.464000,2.681000,2.898000,3.320000,3.536000
43.000000,1.433000,1.485000,1.600000,1.718000,1.879000,1.952000,2.069000,2.239000,2.366000,2.619000,2.815000
44.000000,1.827000,2.050000,2.423000,2.614000,2.855000,3.299000,3.646000,3.916000,4.380000,4.822000,5.464000
45.000000,1.374000,1.473000,1.574000,1.630000,1.765000,1.851000,2.057000,2.088000,2.396000,2.241000,2.561000
